0,0,-0.295142488563000,2.178645236280000
1,0,-0.292473985207000,2.091918877220000
2,0,-0.251112183192000,2.175976732930000
3,0,-0.251112183192000,2.089250373860000
0,0,-0.295142488563000,2.178645236280000

4,0,-0.295142488563000,2.017200783260000
5,0,-0.251112183192000,2.014532279900000
6,0,-0.295142488563000,1.949153947690000
7,0,-0.256449189904000,1.943816940970000


8,0,-0.295142488563000,1.890446873860000
9,0,-0.292473985207000,1.825068541640000
10,0,-0.251112183192000,1.887778370500000
11,0,-0.252446434870000,1.818397283250000


12,0,0.250566447696000,2.170639726220000
13,0,0.309273521523000,2.166636971180000
14,0,0.241226685951000,2.086581870510000
15,0,0.305270766490000,2.081244863800000



16,0,0.239892434273000,1.998521259770000
17,0,0.295931004744000,1.995852756410000
18,0,0.238558182595000,1.921134662450000
19,0,0.291928249711000,1.911794900700000


20,0,0.234555427561000,1.854422078550000
21,0,0.291928249711000,1.854422078550000
22,0,0.234555427561000,1.779703984590000
23,0,0.294596753067000,1.777035481240000


24,0,-0.252446434870000,1.818397283250000
25,0,-0.252446434870000,1.818397283250000
26,0,-0.252446434870000,1.818397283250000
